url,status_code,agriculture,disease,dna,weather
https://whatsthebigdata.com/2017/03/23/machine-learning-beats-data-science-for-top-tech-job-by-salary/,200,0,0,0,0
https://whatsthebigdata.com/category/agile/,200,0,0,0,0
https://whatsthebigdata.com/2016/04/18/5-origins-of-data-science/,200,7,0,0,0
https://whatsthebigdata.com/2012/09/16/big-data-and-data-science-events-september-december-2012/,200,0,6,0,0
https://whatsthebigdata.com/2016/01/13/the-economy-of-cloud-computing-infographic/,200,0,0,0,0
https://whatsthebigdata.com/category/data-science/page/2/,200,0,0,0,0
https://whatsthebigdata.com/category/predictive-analytics/,200,0,0,0,0
https://whatsthebigdata.com/category/cloud-computing/page/2/,200,0,0,0,0
https://whatsthebigdata.com/category/infochimps/,200,0,0,0,0
https://whatsthebigdata.com/2016/06/27/the-rise-of-social-bots/,200,0,0,0,0
https://whatsthebigdata.com/2016/12/15/filter-bubbles-work-americans-report-reduction-in-information-overload/,200,0,0,0,0
https://whatsthebigdata.com/tag/bob/,200,0,0,0,0
https://whatsthebigdata.com/tag/cacm/,200,0,0,0,0
https://whatsthebigdata.com/tag/digital-transformation/,200,0,0,0,0
https://whatsthebigdata.com/category/online-dating/,200,0,0,0,0
https://whatsthebigdata.com/tag/get-conference/,200,0,23,0,0
https://whatsthebigdata.com/2017/02/24/cloud-computing-cartoons/,200,0,0,0,0
https://whatsthebigdata.com/2015/03/03/your-companys-next-ceo-any-senior-executive-but-the-cio/,200,0,0,0,0
https://whatsthebigdata.com/tag/gartner/,200,0,20,0,0
https://whatsthebigdata.com/2017/08/10/the-race-to-acquire-ai-startups/,200,0,0,0,0
https://whatsthebigdata.com/tag/ihs-markit/,200,0,0,0,0
https://whatsthebigdata.com/2013/11/14/batman-rejects-big-data-v-inflation/,200,0,0,0,0
https://whatsthebigdata.com/2013/11/11/mobile-drives-big-data-ericsson-mobility-report/,200,0,0,0,0
https://whatsthebigdata.com/2013/02/26/explaining-big-data-by-explainingcomputers-video/,200,0,0,0,0
https://whatsthebigdata.com/tag/chiefmartec-com/,200,0,0,0,0
https://whatsthebigdata.com/2015/07/14/payments-industry-landscape/,200,0,0,0,0
https://whatsthebigdata.com/2016/09/20/smart-home-today-and-in-the-future/,200,0,10,0,0
https://whatsthebigdata.com/2016/12/17/2017-predictions-for-digital-transformation/,200,0,0,0,0
https://whatsthebigdata.com/2013/05/10/data-explosion-an-internet-minute/,200,0,0,0,0
https://whatsthebigdata.com/2015/06/04/whos-who-of-the-darpa-robotics-challenge-finals-june-5-6/,200,0,0,0,0
https://whatsthebigdata.com/2016/06/11/self-service-business-intelligence-on-hadoop/,200,0,0,0,0
https://whatsthebigdata.com/2017/07/22/china-to-grow-its-ai-market-from-2-billion-today-to-150-billion-in-2030/,200,0,0,0,0
https://whatsthebigdata.com/2016/05/23/53-startups-defining-the-commercial-real-estate-landscape/,200,0,0,0,0
https://whatsthebigdata.com/2016/01/08/remembrance-of-technology-past-in-2030/,200,0,0,0,0
https://whatsthebigdata.com/2016/11/28/what-is-machine-learning/,200,0,0,0,0
https://whatsthebigdata.com/category/stats/page/3/,200,0,0,0,0
https://whatsthebigdata.com/2016/10/24/82-startups-disrupting-the-healthcare-industry/,200,0,79,0,0
https://whatsthebigdata.com/2016/12/05/startups-defining-the-future-of-retail/,200,0,0,0,0
https://whatsthebigdata.com/category/health-care/page/2/,200,0,44,2,0
https://whatsthebigdata.com/2016/03/23/a-digital-nation-infographic/,200,0,0,0,0
https://whatsthebigdata.com/2015/10/30/the-economists-data-editor-on-data-fetishism/,200,0,0,0,0
https://whatsthebigdata.com/category/wireless/,200,0,6,0,0
https://whatsthebigdata.com/tag/youtube/,200,0,0,0,0
https://whatsthebigdata.com/category/mobile/page/2/,200,0,0,0,0
https://whatsthebigdata.com/tag/ebook-reader/,200,0,0,0,0
https://whatsthebigdata.com/tag/smartwatch/,200,0,14,0,0
https://whatsthebigdata.com/category/data-science-careers/,200,0,0,0,0
https://whatsthebigdata.com/2016/07/25/print-vs-digital-infographic/,200,0,0,0,0
https://whatsthebigdata.com/2015/04/10/the-history-and-impact-of-the-hashtag/,200,0,0,0,0
https://whatsthebigdata.com/2017/06/22/the-evolution-of-ai-and-the-technologies-accelerating-it-today/,200,0,0,0,0
https://whatsthebigdata.com/2012/09/09/big-data-quotes-of-the-week-september-7-2012/,200,0,0,2,0
https://whatsthebigdata.com/tag/data-protection/,200,0,0,0,0
https://whatsthebigdata.com/category/continuuity/,200,0,0,0,0
https://whatsthebigdata.com/2017/09/06/digital-transformation-china-as-number-one/,200,0,0,0,0
https://whatsthebigdata.com/category/industrial-internet/,200,2,0,0,0
https://whatsthebigdata.com/2017/06/11/digital-transformation-in-banking-and-financial-services-a-report-card/,200,0,0,0,0
https://whatsthebigdata.com/category/chatbots/,200,0,0,0,0
https://whatsthebigdata.com/category/social-bots/,200,0,0,0,0
https://whatsthebigdata.com/2016/09/06/hal-varian-on-intelligent-technology/,200,0,7,0,0
https://whatsthebigdata.com/2015/06/17/stopping-data-breaches-is-everybodys-job/,200,0,0,0,0
https://whatsthebigdata.com/2017/04/24/ai-jobs-and-required-skills/,200,0,0,0,0
https://whatsthebigdata.com/2016/02/14/funding-per-internet-of-things-category/,200,0,0,0,0
https://whatsthebigdata.com/category/facebook/page/2/,200,0,10,0,0
https://whatsthebigdata.com/2013/03/30/big-data-data-science-what-does-a-data-scientist-do/,200,0,0,0,0
https://whatsthebigdata.com/tag/tracxn/,200,0,0,2,0
https://whatsthebigdata.com/2014/06/05/kpcb-2014-internet-trends-report/,200,0,0,0,0
https://whatsthebigdata.com/category/cmos/,200,0,0,0,0
https://whatsthebigdata.com/category/intuition/,200,0,0,0,0
https://whatsthebigdata.com/2016/06/18/news-media-where-the-ad-dollars-are-going/,200,0,0,0,0
https://whatsthebigdata.com/category/tipping-points/,200,0,6,0,0
https://whatsthebigdata.com/category/internet/page/2/,200,0,0,0,0
https://whatsthebigdata.com/category/self-driving-cars/,200,0,10,0,0
https://whatsthebigdata.com/tag/brian-tilzer/,200,0,18,0,0
https://whatsthebigdata.com/2017/04/02/ai-perspectives-from-amazon-salesforce-google-and-leading-roboticists/,200,0,7,3,0
https://whatsthebigdata.com/category/ride-hailing/,200,0,0,0,0
https://whatsthebigdata.com/2017/02/07/digital-transformation-surprisingly-focused-on-operations/,200,0,0,0,0
https://whatsthebigdata.com/category/data-growth/page/2/,200,0,0,0,0
https://whatsthebigdata.com/tag/forbes-gil-press/page/2/,200,0,0,0,0
https://whatsthebigdata.com/2017/11/05/consumers-prefer-smartphones-to-george-clooney-family-friends-even-sex/,200,0,0,0,0
https://whatsthebigdata.com/tag/wikibon/,200,0,0,0,0
https://whatsthebigdata.com/tag/cvs-health/,200,0,28,0,0
https://whatsthebigdata.com/category/jvp/,200,0,0,0,0
https://whatsthebigdata.com/category/it-industry/,200,0,0,0,0
https://whatsthebigdata.com/tag/accenture/,200,0,0,0,0
https://whatsthebigdata.com/2015/09/30/emcs-david-goulden-on-the-reasons-for-not-breaking-up-with-vmware-video/,200,0,0,0,0
https://whatsthebigdata.com/category/robots/,200,0,0,0,0
https://whatsthebigdata.com/tag/news-readers/,200,0,0,0,0
https://whatsthebigdata.com/2013/06/28/big-data-small-world-kirk-borne-at-tedxgeorgemasonu-video/,200,0,0,0,0
https://whatsthebigdata.com/2015/08/07/digital-transformation-what-does-it-look-like-infographic/,200,0,0,0,0
https://whatsthebigdata.com/2017/06/15/blockchain-to-improve-access-to-banking/,200,0,0,0,0
https://whatsthebigdata.com/tag/cb-insights/page/2/,200,0,15,0,0
https://whatsthebigdata.com/category/quotes/,200,0,0,0,0
https://whatsthebigdata.com/2015/04/20/how-will-robots-evolve-video/,200,0,0,0,0
https://whatsthebigdata.com/tag/security/,200,0,0,0,0
https://whatsthebigdata.com/2017/02/06/6-roads-to-prediction-machine-learning-algorithms-infographic/,200,0,0,0,0
https://whatsthebigdata.com/tag/ieee-spectrum/,200,0,0,0,0
https://whatsthebigdata.com/2017/05/03/top-100-websites-in-the-u-s/,200,0,0,0,0
https://whatsthebigdata.com/category/amazon-echo/,200,0,0,0,0
https://whatsthebigdata.com/category/internet-addiction/,200,0,0,0,0
https://whatsthebigdata.com/tag/bi-intelligence/,200,0,0,0,0
https://whatsthebigdata.com/2017/05/31/mary-meeker-on-internet-trends-2017/,200,0,0,0,0
https://whatsthebigdata.com/2013/05/08/david-smith-on-predictive-analytics-and-big-data-video/,200,0,0,0,0
https://whatsthebigdata.com/2013/11/08/big-data-who-why-and-how-infographic/,200,0,0,0,0
https://whatsthebigdata.com/tag/marketsandmarkets/,200,10,0,0,0
https://whatsthebigdata.com/2016/04/12/digital-trends-2016-infographic/,200,0,0,0,0
https://whatsthebigdata.com/category/big-data-history/page/2/,200,0,0,0,0
https://whatsthebigdata.com/2017/08/02/the-future-of-the-cloud-not-so-public/,200,0,0,0,0
https://whatsthebigdata.com/category/tv/,200,0,0,0,0
https://whatsthebigdata.com/category/interviews/,200,0,19,0,0
https://whatsthebigdata.com/category/statistics/page/2/,200,0,0,0,0
https://whatsthebigdata.com/2015/04/13/the-rise-of-the-outsiders-and-the-future-of-the-it-industry/,200,0,0,0,0
https://whatsthebigdata.com/category/business-impact/,200,0,0,0,0
https://whatsthebigdata.com/2017/02/23/everything-you-wanted-to-know-about-self-driving-cars-in-one-infographic/,200,0,0,0,0
https://whatsthebigdata.com/2012/07/13/big-data-quotes-of-the-week-13/,200,0,12,4,0
https://whatsthebigdata.com/2017/07/25/ai-and-automation-predictions-perceptions-and-proposals/,200,0,6,0,0
https://whatsthebigdata.com/category/ecommerce/,200,0,0,0,0
https://whatsthebigdata.com/2017/02/02/alexa-how-many-of-you-have-been-sold/,200,0,0,0,0
https://whatsthebigdata.com/2013/06/30/big-business-doing-big-data-video/,200,0,0,0,0
https://whatsthebigdata.com/2017/11/02/33-facts-and-forecasts-about-chatbots-and-voice-assistants/,200,0,0,0,0
https://whatsthebigdata.com/2016/03/08/12-apps-with-1-billion-users/,200,0,0,0,0
https://whatsthebigdata.com/tag/facebook/,200,0,0,0,0
https://whatsthebigdata.com/2016/11/27/2017-predictions-for-the-iot/,200,0,0,0,0
https://whatsthebigdata.com/2012/07/11/mingsheng-hong-the-data-scientist-is-the-new-product-manager/,200,0,6,0,0
https://whatsthebigdata.com/2016/08/22/ai-the-story-so-far-stuart-russell/,200,0,0,0,0
https://whatsthebigdata.com/2015/06/24/facebook-is-in-a-category-all-by-itself-dataviz/,200,0,0,0,0
https://whatsthebigdata.com/category/security/,200,0,0,0,0
https://whatsthebigdata.com/2015/07/14/text-analytics-inaugural-speeches-of-all-u-s-presidents-infographic/,200,0,11,0,0
https://whatsthebigdata.com/2013/08/26/the-googlization-of-ge/,200,0,0,0,0
https://whatsthebigdata.com/category/big-data-as-a-service/,200,0,0,0,0
https://whatsthebigdata.com/tag/venture-radar/,200,0,0,0,0
https://whatsthebigdata.com/2017/07/27/which-jobs-will-be-lost-to-automation/,200,0,0,0,0
https://whatsthebigdata.com/category/government/,200,0,8,0,0
https://whatsthebigdata.com/category/databases/,200,0,0,0,0
https://whatsthebigdata.com/2016/04/12/comparing-claims-data-and-ehr-data-for-the-same-patients/,200,0,33,0,0
https://whatsthebigdata.com/category/hadoop/,200,0,0,0,0
https://whatsthebigdata.com/tag/mckinsey/,200,0,0,0,0
https://whatsthebigdata.com/2013/02/28/tim-oreilly-at-strata-2013-making-big-data-work-video/,200,0,0,0,0
https://whatsthebigdata.com/2012/08/10/big-data-quotes-of-the-week-august-10-2012/,200,0,0,0,0
https://whatsthebigdata.com/2015/09/30/startups-contribution-to-job-creation-remains-at-a-historic-low-2013-u-s-census-data/,200,0,0,0,0
https://whatsthebigdata.com/category/smart-watch/,200,0,0,0,0
https://whatsthebigdata.com/category/data-science-education/,200,0,0,0,0
https://whatsthebigdata.com/2017/03/28/big-data-ecosystem-and-benefits/,200,0,11,0,0
https://whatsthebigdata.com/tag/imf/,200,0,0,0,0
https://whatsthebigdata.com/category/machine-learning/,200,0,0,0,0
https://whatsthebigdata.com/tag/history-of-biotechnology/,200,0,0,0,0
https://whatsthebigdata.com/category/careers/,200,0,0,0,0
https://whatsthebigdata.com/2017/02/09/hans-rosling-edutainer/,200,0,6,0,0
https://whatsthebigdata.com/2017/06/21/ai-technologies-today-and-tomorrow/,200,0,0,0,0
https://whatsthebigdata.com/tag/vannevar-bush/,200,0,0,0,0
https://whatsthebigdata.com/2015/05/31/chief-digital-officers-cdos-how-many-and-how-much-they-make/,200,0,0,0,0
https://whatsthebigdata.com/category/decisions/,200,0,0,0,0
https://whatsthebigdata.com/2016/11/28/the-role-of-data-in-statistical-modeling-and-machine-learning/,200,0,0,0,0
https://whatsthebigdata.com/2016/04/05/amazon-facts-and-figures/,200,0,0,0,0
https://whatsthebigdata.com/category/arvr/,200,0,0,0,0
https://whatsthebigdata.com/2016/12/10/idc-top-2017-predictions/,200,0,6,0,0
https://whatsthebigdata.com/2016/11/21/black-friday-and-cyber-monday-stats/,200,0,0,2,0
https://whatsthebigdata.com/2017/05/08/timeline-of-ai-and-robotics/,200,0,0,0,0
https://whatsthebigdata.com/2017/06/13/artificial-intelligence-ai-venture-capital-funding/,200,0,0,0,0
https://whatsthebigdata.com/2016/07/15/robots-will-replace-you-but-not-me/,200,0,0,0,0
https://whatsthebigdata.com/2015/03/23/ceos-embrace-digital-transformation-compete-in-new-industries/,200,0,11,0,0
https://whatsthebigdata.com/tag/visual-capitalist/,200,0,0,0,0
https://whatsthebigdata.com/tag/hans-rosling/,200,0,0,0,0
https://whatsthebigdata.com/2016/05/21/forrester-and-idc-on-consumer-interest-in-iot/,200,0,0,0,0
https://whatsthebigdata.com/category/predictive-policing/,200,0,0,0,0
https://whatsthebigdata.com/category/social-benefits/,200,0,0,0,0
https://whatsthebigdata.com/tag/cdc/,200,0,6,0,0
https://whatsthebigdata.com/2012/06/14/coursera-data-science-in-education/,200,0,0,0,0
https://whatsthebigdata.com/category/research/,200,0,0,0,0
https://whatsthebigdata.com/tag/statista/,200,0,0,0,0
https://whatsthebigdata.com/tag/apple/,200,0,0,2,0
https://whatsthebigdata.com/tag/forrester/,200,0,6,0,0
https://whatsthebigdata.com/tag/lg-urbane/,200,0,14,0,0
https://whatsthebigdata.com/2011/06/01/data-scientists-wanted/,200,0,0,0,0
https://whatsthebigdata.com/tag/abi/,200,0,0,0,0
https://whatsthebigdata.com/2017/03/06/the-dark-web/,200,0,0,0,0
https://whatsthebigdata.com/category/precision-medicine/,200,0,33,0,0
https://whatsthebigdata.com/2016/11/23/online-shopping-on-twitter/,200,0,0,0,0
https://whatsthebigdata.com/tag/salesforce/,200,0,0,0,0
https://whatsthebigdata.com/tag/avoka/,200,0,0,0,0
https://whatsthebigdata.com/2016/08/14/benchmarking-your-analytics-initiative/,200,0,7,0,0
https://whatsthebigdata.com/2015/03/21/health-care-and-it-the-long-road-to-wellness/,200,0,88,0,0
https://whatsthebigdata.com/2015/01/05/the-cost-of-a-data-breach-increased-40-from-2012-to-2014/,200,0,0,2,0
https://whatsthebigdata.com/2013/06/29/the-history-and-future-of-predictive-analytics-and-big-data-infographic/,200,0,0,5,0
https://whatsthebigdata.com/2015/05/30/the-internet-of-things-infographic/,200,0,0,0,0
https://whatsthebigdata.com/2017/12/29/u-s-smart-home-devices-to-reach-244-million-in-2022/,200,0,0,0,0
https://whatsthebigdata.com/tag/privacy/,200,0,0,0,0
https://whatsthebigdata.com/2012/07/06/data-scientists-and-big-data-executives-to-convene-in-boston-september-13-14/,200,0,0,0,0
https://whatsthebigdata.com/2016/11/15/the-smart-speakers-market/,200,0,0,0,0
https://whatsthebigdata.com/category/hadapt/,200,0,0,0,0
https://whatsthebigdata.com/2014/05/26/rodney-brooks-at-solid-why-machines-should-surprise-us-and-why-we-shouldnt-be-sacred/,200,0,0,0,0
https://whatsthebigdata.com/2017/12/28/mobile-tipping-points/,200,0,0,0,0
https://whatsthebigdata.com/category/data-scientists/,200,0,0,0,0
https://whatsthebigdata.com/tag/kdnuggets/,200,0,0,0,0
https://whatsthebigdata.com/2016/08/05/internet-of-things-facts-and-figures/,200,0,0,0,0
https://whatsthebigdata.com/2015/08/04/survey-data-on-facebook-addiction-infographic/,200,0,0,0,0
https://whatsthebigdata.com/2013/06/25/big-datas-big-unintended-consequences/,200,0,0,0,0
https://whatsthebigdata.com/tag/logz-io/,200,0,0,0,0
https://whatsthebigdata.com/2017/12/21/a-guide-to-digital-transformation/,200,0,0,0,0
https://whatsthebigdata.com/category/analysis/,200,0,0,0,0
https://whatsthebigdata.com/tag/arcadia-data/,200,0,9,0,0
https://whatsthebigdata.com/2012/08/06/15-off-predictive-analytics-world-boston-sept-30-oct-4/,200,0,6,0,0
https://whatsthebigdata.com/2017/02/10/76-of-business-decision-makers-believe-ai-is-fundamental-to-future-success/,200,0,0,0,0
https://whatsthebigdata.com/category/internet-of-things/,200,0,0,0,0
https://whatsthebigdata.com/category/microsoft/,200,0,0,0,0
https://whatsthebigdata.com/2012/01/30/big-data-bytes-information-technology-has-entered-a-big-data-era/,200,0,0,0,0
https://whatsthebigdata.com/2016/01/26/worldwide-shipments-of-wearables-to-surpass-200-million-in-2019/,200,0,0,0,0
https://whatsthebigdata.com/type/image/page/2/,200,0,0,0,0
https://whatsthebigdata.com/2016/08/08/rise-of-the-tech-giants/,200,0,0,0,0
https://whatsthebigdata.com/2016/12/06/artificial-intelligence-ai-startups-landscape/,200,0,0,0,0
https://whatsthebigdata.com/2016/04/13/gartner-hype-cycle-for-telemedicine-and-virtual-care/,200,0,63,0,0
https://whatsthebigdata.com/2016/02/17/smart-home-market-56-18-by-2020/,200,0,7,0,0
https://whatsthebigdata.com/tag/crunchbase/,200,0,0,0,0
https://whatsthebigdata.com/category/ibm/,200,0,0,0,0
https://whatsthebigdata.com/2013/08/17/the-oed-big-data-and-crowdsourcing/,200,0,0,0,0
https://whatsthebigdata.com/tag/gogole/,200,0,0,0,0
https://whatsthebigdata.com/2015/02/07/here-comes-another-bubble-2014-tech-ma-volume-and-value-surpassed-only-in-2000/,200,0,0,0,0
https://whatsthebigdata.com/2017/12/27/10-hottest-cybersecurity-and-privacy-technologies/,200,0,0,0,0
https://whatsthebigdata.com/category/marketing/,200,0,0,0,0
https://whatsthebigdata.com/tag/disaster-recovery/,200,0,0,0,0
https://whatsthebigdata.com/category/predictions/page/2/,200,0,0,0,0
https://whatsthebigdata.com/2017/03/27/will-google-own-ai-2/,200,0,0,0,0
https://whatsthebigdata.com/2014/12/31/the-day-the-hadoop-bubble-started-to-quiver/,200,0,0,0,0
https://whatsthebigdata.com/2016/05/13/precision-medicine-initiative-at-the-national-institutes-of-health-video/,200,0,77,0,0
https://whatsthebigdata.com/author/ggpress/page/3/,200,0,0,0,0
https://whatsthebigdata.com/2017/08/07/mobile-becomes-ai/,200,0,0,0,0
https://whatsthebigdata.com/category/online-shopping/,200,0,0,0,0
https://whatsthebigdata.com/2015/09/27/data-science-and-measuring-happiness/,200,0,7,0,0
https://whatsthebigdata.com/2017/04/05/inventor-of-the-web-tim-berners-lee-receives-turing-award/,200,0,0,0,0
https://whatsthebigdata.com/category/cios/,200,0,0,0,0
https://whatsthebigdata.com/2017/04/17/will-google-own-ai-5/,200,0,0,0,0
https://whatsthebigdata.com/2017/01/13/apple-to-target-2-15-billion-video-streaming-viewers/,200,0,0,0,0
https://whatsthebigdata.com/2017/03/02/the-future-of-ships/,200,0,0,0,0
https://whatsthebigdata.com/2016/07/15/ai-safety-and-robotics-laws-infographic/,200,0,11,0,0
https://whatsthebigdata.com/2015/11/30/139-companies-and-investors-in-israeli-tech/,200,0,0,0,0
https://whatsthebigdata.com/page/4/,200,0,0,0,0
https://whatsthebigdata.com/category/big-data-analytics/page/3/,200,0,0,0,0
https://whatsthebigdata.com/2017/11/08/facebook-amazon-disney-practice-ai-and-ge-dbs-bny-mellon-do-digital-transformation/,200,0,0,0,0
https://whatsthebigdata.com/2015/04/08/bruce-schneiers-must-read-book-on-security-and-privacy/,200,0,8,0,0
https://whatsthebigdata.com/2017/12/11/the-cybersecurity-vulnerabilities-of-self-driving-cars/,200,0,0,0,0
https://whatsthebigdata.com/2015/08/04/michael-stonebraker-turing-lecture-june-13-2015/,200,0,0,0,0
https://whatsthebigdata.com/2016/11/20/artificial-intelligence-2017-predictions-from-forrester/,200,0,0,0,0
https://whatsthebigdata.com/2014/07/03/big-data-and-statisticians-revisited-video/,200,0,0,0,0
https://whatsthebigdata.com/category/trends/,200,0,0,0,0
https://whatsthebigdata.com/2016/09/21/what-happens-in-60-seconds-in-the-internet-economy/,200,0,0,0,0
https://whatsthebigdata.com/2017/11/23/digital-transformation-most-valuable-us-companies-1917-2017/,200,0,0,0,0
https://whatsthebigdata.com/2015/12/29/technologies-shaping-the-future-cloud-mobile-iot-cognitive/,200,0,0,0,0
https://whatsthebigdata.com/category/venture-capital/page/3/,200,0,0,0,0
https://whatsthebigdata.com/category/big-data-platforms/,200,0,0,0,0
https://whatsthebigdata.com/2013/11/07/what-will-make-you-a-big-data-leader/,200,0,0,2,0
https://whatsthebigdata.com/category/revolution-analytics/,200,0,0,0,0
https://whatsthebigdata.com/2016/06/29/artificial-intelligence-is-the-new-big-data/,200,0,0,0,0
https://whatsthebigdata.com/2012/08/03/big-data-quotes-of-the-week-august-3-2012/,200,0,0,0,0
https://whatsthebigdata.com/category/nsa/,200,0,0,0,0
https://whatsthebigdata.com/category/automation/page/2/,200,0,0,0,0
https://whatsthebigdata.com/category/deep-learning/,200,0,0,0,0
https://whatsthebigdata.com/tag/global-web-index/,200,0,0,0,0
https://whatsthebigdata.com/tag/bls/,200,0,0,0,0
https://whatsthebigdata.com/2015/09/24/the-formula-for-big-data-success-infographic/,200,0,11,0,0
https://whatsthebigdata.com/2017/06/12/tipping-point-internet-and-tv-consumption/,200,0,0,0,0
https://whatsthebigdata.com/2017/09/23/biggest-fintech-opportunity/,200,0,0,0,0
https://whatsthebigdata.com/2017/11/09/emerging-artificial-intelligence-ai-leaders-rana-el-kaliouby-affectiva/,200,0,0,0,0
https://whatsthebigdata.com/2016/05/16/q1-2016-vc-investment-in-arvr-45-higher-than-previous-quarter/,200,0,0,0,0
https://whatsthebigdata.com/tag/public-private-partnership/,200,0,0,0,0
https://whatsthebigdata.com/tag/wall-street-journal/,200,0,0,0,0
https://whatsthebigdata.com/2014/10/17/a-statisticians-view-on-big-data-and-data-science-in-pharmaceutical-development/,200,0,11,0,0
https://whatsthebigdata.com/2017/05/12/mobile-tipping-point-50-5-of-american-homes-have-only-wireless-phones/,200,0,8,0,0
https://whatsthebigdata.com/tag/android/,200,0,0,0,0
https://whatsthebigdata.com/category/india/,200,0,0,0,0
https://whatsthebigdata.com/2012/05/23/big-data-analytics-in-the-new-ibm-ceo-study/,200,0,0,2,0
https://whatsthebigdata.com/category/video/,200,0,0,0,0
https://whatsthebigdata.com/2015/04/22/analysis-of-smartphone-usage-on-us-highways/,200,0,0,0,0
https://whatsthebigdata.com/2017/02/13/internet-advertising-trendsin-2017/,200,0,0,0,0
https://whatsthebigdata.com/2015/12/05/whos-investing-in-the-internet-of-things-iot/,200,0,0,0,0
https://whatsthebigdata.com/2017/02/20/industrial-robots-today-and-in-the-future/,200,0,0,0,0
https://whatsthebigdata.com/2012/07/29/the-future-of-big-data-good-bad-or-ugly/,200,0,0,0,0
https://whatsthebigdata.com/2017/08/16/2017-gartner-hype-cycle-for-emerging-technologies-ai-arvr-digital-platforms/,200,0,0,0,0
https://whatsthebigdata.com/2017/07/24/charles-bachman-on-the-shift-to-database-centered-point-of-view/,200,0,0,0,0
https://whatsthebigdata.com/2015/09/29/the-future-of-online-shopping-infographic/,200,0,0,0,0
https://whatsthebigdata.com/category/google-glass/,200,0,0,0,0
https://whatsthebigdata.com/category/jobs/page/2/,200,0,0,0,0
https://whatsthebigdata.com/category/big-data-landscape/,200,0,0,0,0
https://whatsthebigdata.com/category/information-overload/,200,0,0,0,0
https://whatsthebigdata.com/2017/05/10/artificial-intelligence-ai-top-business-uses/,200,0,0,0,0
https://whatsthebigdata.com/category/bytes/,200,0,0,0,0
https://whatsthebigdata.com/2016/08/23/textbooks-and-college-tuition-lead-price-increases-1996-2016/,200,0,0,0,0
https://whatsthebigdata.com/2015/09/29/the-next-billion-dollar-startup-cb-insights-anand-sanwal-at-demo-video/,200,0,0,0,0
https://whatsthebigdata.com/tag/efraim-chambers/,200,0,0,0,0
https://whatsthebigdata.com/2016/01/25/price-is-1-barrier-to-the-purchase-of-iot-devices/,200,0,0,0,0
https://whatsthebigdata.com/2016/02/05/the-data-on-americans-and-data-privacy/,200,0,0,0,0
https://whatsthebigdata.com/tag/pebble/,200,0,0,0,0
https://whatsthebigdata.com/2012/09/29/data-science-up-social-media-down/,200,0,0,0,0
https://whatsthebigdata.com/category/big-data-jobs/,200,0,0,0,0
https://whatsthebigdata.com/2017/01/12/deep-learning-at-google/,200,0,0,0,0
https://whatsthebigdata.com/2017/02/01/ai-and-machine-learning-to-drive-big-data-revenues/,200,0,11,2,0
https://whatsthebigdata.com/2013/02/10/can-big-data-analytics-enhance-education/,200,0,0,0,0
https://whatsthebigdata.com/2015/02/14/edward-snowden-wins-debate-with-nsa-lawyer/,200,0,0,0,0
https://whatsthebigdata.com/tag/idc/page/2/,200,0,0,0,0
https://whatsthebigdata.com/2014/10/16/home-monitoring-mhealth-wearable-devices-2013-2019/,200,0,59,0,0
https://whatsthebigdata.com/2016/01/23/data-visualization-plotting-life-expectancy-against-income-for-200-countries-over-200-years/,200,0,0,0,0
https://whatsthebigdata.com/2015/03/29/the-fintech-startups-that-are-unbundling-big-banks-infographic/,200,0,0,0,0
https://whatsthebigdata.com/category/chief-digital-officer/,200,0,16,0,0
https://whatsthebigdata.com/2015/01/13/3-surprising-digital-bets-for-2015-infographic/,200,0,0,0,0
https://whatsthebigdata.com/2017/02/16/artificial-intelligence-ai-in-2017/,200,0,0,0,0
https://whatsthebigdata.com/2015/08/11/cybersecurity-landscape-israeli-startups/,200,0,0,0,0
https://whatsthebigdata.com/category/infographics/page/2/,200,0,0,0,0
https://whatsthebigdata.com/2013/05/07/john-quincy-adams-an-early-data-scientist/,200,0,0,0,0
https://whatsthebigdata.com/2016/01/13/the-business-value-of-the-internet-of-things-infographic/,200,0,0,0,0
https://whatsthebigdata.com/2015/10/30/68-of-americans-have-smartphones-45-have-tablet-computers-other-devices-not-growing/,200,0,0,0,0
https://whatsthebigdata.com/2017/01/31/fitbit-shares-down-70-since-ipo-as-wearables-market-shifts-from-fitness-to-healthcare/,200,0,48,0,0
https://whatsthebigdata.com/2017/08/28/iot-top-concern-security/,200,0,0,0,0
https://whatsthebigdata.com/2015/03/02/jeffrey-heer-on-the-future-of-data-visualization-video/,200,0,0,0,0
https://whatsthebigdata.com/category/digital-transformation/page/2/,200,0,0,0,0
https://whatsthebigdata.com/category/apple/,200,0,0,0,0
https://whatsthebigdata.com/category/advertising/,200,0,0,0,0
https://whatsthebigdata.com/2017/05/05/data-is-eating-the-world-the-new-face-of-globalization/,200,0,0,0,0
https://whatsthebigdata.com/2015/04/22/the-state-of-data-privacy-2015-infographic/,200,0,0,0,0
https://whatsthebigdata.com/tag/skype/,200,0,0,0,0
https://whatsthebigdata.com/2017/08/11/deep-learning-not-ai-most-effective-term-in-job-listings/,200,0,0,0,0
https://whatsthebigdata.com/2017/02/09/ai-and-data-driven-marketing-technology/,200,0,0,0,0
https://whatsthebigdata.com/tag/wearables/,200,0,0,0,0
https://whatsthebigdata.com/2015/07/16/will-machines-rule-us-or-serve-us-infographic/,200,0,0,0,0
https://whatsthebigdata.com/2016/04/02/big-data-self-delusion/,200,0,12,0,0
